title,appId,url,icon,developer,developerId,priceText,currency,price,free,summary,scoreText,score
Sun Surveyor (Sun & Moon),com.ratana.sunsurveyor,https://play.google.com/store/apps/details?id=com.ratana.sunsurveyor,https://play-lh.googleusercontent.com/BI9hbeekgljHr3o-RG8nLJeJUv4VQEjlNTCE5AmacBpsoLyfGExvH_QsxKCxZtcHmffG,Adam Ratana,Adam+Ratana,R$27.99,R$,27.99,false,"Your personal guide to the sun and moon. Plan ahead, visualize and predict!",4.6,4.600897
Periodic Table 2021 PRO - Chemistry,august.mendeleev.pro,https://play.google.com/store/apps/details?id=august.mendeleev.pro,https://play-lh.googleusercontent.com/Tx6eYvUdw5hV8K2MIp2mOefBW5_4lP7FtE0RjdijhNBbNpAGWyLE6DcPuj6Gs0fx66E,www.chernykh.tech,7304956857020678290,R$9.99,R$,9.99,false,Small fee of $ 1.99 - gives access to a huge chemical database,4.9,4.8904967
FDE.AI Pro [ROOT] + FPS meter,com.feravolt.fdeai,https://play.google.com/store/apps/details?id=com.feravolt.fdeai,https://play-lh.googleusercontent.com/Emx1qO60gMxQuBEl2RNT96nF5QpHuc40W1BSidHN-bWzVbDMcQy8MhMIXkXgXLNQmw,FeraVolt,6598256618704851009,R$15.00,R$,15,false,Not only powerful AIO Android devices optimizer for ROOT users.,4.7,4.7244897
HiEdu Scientific Calculator Pro,com.hiedu.calcpro,https://play.google.com/store/apps/details?id=com.hiedu.calcpro,https://play-lh.googleusercontent.com/F2POZMEuoQV6l2S99_EvJuBAvtUrKMErPuqHoeoP1FWBrwVB_gZVHPduCrIYi2UJru_E,HiEdu - Development scientific calculator,8305913367930580475,R$6.49,R$,6.49,false,"Scientific calculator - converter - graphs- Math, Physics and Chemistry Formulas",4.8,4.83
Fisioterapia Respiratória,com.fisiocalc,https://play.google.com/store/apps/details?id=com.fisiocalc,https://play-lh.googleusercontent.com/tO20n2SXD_kwY9nybYWgS2duhXnGucQs-Y7g1nCn30y-yV61uPeRnG8QSjH8kQa_zoI,Marcelo José,Marcelo+Jos%C3%A9,R$2.99,R$,2.99,false,Application to assist in Respiratory Therapy.,4.7,4.731707
Ofício Divino,com.comunidadekairos.oficiodivino,https://play.google.com/store/apps/details?id=com.comunidadekairos.oficiodivino,https://play-lh.googleusercontent.com/vox2bTa9ixPirgDwq_ewZBTCfU8TpVx4ZMRybjiq8INsNhNnkDJ2pbmgnuy8Y1Vee4Ex,Tekie,7399241303707109828,R$9.99,R$,9.99,false,"Morning Prayer, Middle Hour, Vespers, the Office of Readings and Complete.",4.2,4.21
Car Launcher Pro,com.autolauncher.motorcar,https://play.google.com/store/apps/details?id=com.autolauncher.motorcar,https://play-lh.googleusercontent.com/XaG7mYude1a1oCKkOh_2tIemkU1Q6dmnvczndRd8dfFYL8MO-l2XzaAtgNldwycCeD0,apps lab studio,7978917842873634164,R$24.99,R$,24.99,false,Best Launcher for use in the car,4.5,4.5294785
Video Compressor PRO - Resize & Compress Video,video.compress.optimizasyonpro,https://play.google.com/store/apps/details?id=video.compress.optimizasyonpro,https://play-lh.googleusercontent.com/-XF8Y4olqfCcziPlYhPNm1K1t8gr8i-B8WOQqPxLvI6svi7UJug_GHDmxuyhmN9zsA,Detective Studio,8111486798670125623,R$9.99,R$,9.99,false,Video Compress Pro: optimizes Videos provides a real compression experience.,4.5,4.537255
WiFi File Transfer Pro,com.smarterdroid.wififiletransferpro,https://play.google.com/store/apps/details?id=com.smarterdroid.wififiletransferpro,https://play-lh.googleusercontent.com/VQ71egGszoHqsGvy2TrtlXOMRljqT2kC3VRXXhgOIkqQhGSauOVwaqNvcNUm6N6W9fzy,smarterDroid,smarterDroid,R$3.14,R$,3.14,false,Upload and download files to/from your Android device over a wireless connection,4.3,4.2690964
LifeUp: Gamification To-Do & Tasks List | Planner,net.sarasarasa.lifeup,https://play.google.com/store/apps/details?id=net.sarasarasa.lifeup,https://play-lh.googleusercontent.com/PO_MEuIr3Y0jAQYrgjJWibCveys9gVAKlqi06QqLlCp7Ft-PH8QZkFbrHkFPnZgh4kk,AyagiKei,AyagiKei,R$9.99,R$,9.99,false,LifeUp is a gamification To-Do list app with many interesting gamified features.,4.8,4.84
Você tem 2 reais?,appinventor.ai_edgarcordini.Doisreais,https://play.google.com/store/apps/details?id=appinventor.ai_edgarcordini.Doisreais,https://play-lh.googleusercontent.com/ZgVAo2We9kCKzs9PISoOkSZexy8vI7WmPM_EgmX2LZjDSBkTprfiM6Spbn2Ui_UeZz1H,FalchionAPPs,FalchionAPPs,R$1.99,R$,1.99,false,Donate 2 reais when you purchase this symbolic app!,3.3,3.3333333
Electrohelper - Electronics lab in your pocket,com.saulawa.anas.electronics_toolbox_pro,https://play.google.com/store/apps/details?id=com.saulawa.anas.electronics_toolbox_pro,https://play-lh.googleusercontent.com/kAR8URBPeDjLi4qSSiv0W_EVQ5eqYdbGmZpxfrI0xuBtwZo54QtAhGcM-xgob-2102Y,Anas Abubakar,Anas+Abubakar,R$8.99,R$,8.99,false,Electronic components reference and circuit calculator,4.4,4.423913
ATV Launcher Pro,ca.dstudio.atvlauncher.pro,https://play.google.com/store/apps/details?id=ca.dstudio.atvlauncher.pro,https://play-lh.googleusercontent.com/apZq4uKNLOtsy1VOIdw_1YwvHcL4iHUd0dFlXv2Q-J5HtOceHkLvn0rmOpaxG_Mohw,DStudio Canada,DStudio+Canada,R$11.99,R$,11.99,false,"A new fast, sleek and highly customizable Android TV launcher",3.8,3.77
WhatsMock Pro (Ad-Free) - Prank chat,com.applylabs.whatsmock.pro,https://play.google.com/store/apps/details?id=com.applylabs.whatsmock.pro,https://play-lh.googleusercontent.com/YctX_233M_ACKOuQA7x7ONlTvJ2TlOuUBP4rWWDi5XzOtnWWF-JYuiNvP3Km4Q88aQ,Playfake,6317377084266172840,R$16.99,R$,16.99,false,Fake Chat Conversation App to prank anyone,3.0,3
MEU SUBCONSCIENTE PREMIUM,br.com.app.gpu2106867.gpu82f8155f6945a3d1fc485833b9b24856,https://play.google.com/store/apps/details?id=br.com.app.gpu2106867.gpu82f8155f6945a3d1fc485833b9b24856,https://play-lh.googleusercontent.com/AOImSFqjYDC6qStApoLAXynFLkZJ7kpYKOvaaG8Daz0PTQoShZi4Bh2mrDl-hIjW1Q,Leandro de Castro Salamene,Leandro+de+Castro+Salamene,R$9.99,R$,9.99,false,PREMIUM VERSION OF THE APPLICATION MY SUBCONSCIOUS !!!,4.8,4.8461537
Gamers GLTool Pro with Game Turbo & Ping Booster,inc.trilokia.gfxtool,https://play.google.com/store/apps/details?id=inc.trilokia.gfxtool,https://play-lh.googleusercontent.com/yj87UpaNLfTvVIYAQieEYGz9vGiCzShENMNa_gbpBYNUtQ-XeuMfBmnSZHrA4SQozb-A,Trilokia Inc.,4898227705286580329,R$3.09,R$,3.09,false,Tune your game graphics with our GFX optimizer for lag free gaming experience,4.4,4.4222617
Bíblia Paralela Grega / Hebraica - Portuguesa,patristicpublishing.paragkhbpt2,https://play.google.com/store/apps/details?id=patristicpublishing.paragkhbpt2,https://play-lh.googleusercontent.com/noBrnoIvGYW4J_MrBqV0C75nn15HfcyPbzJCnjdyxUMZ-J3tp8HgSW2sZbHnRQ5IdC4,Patristic Publishing,Patristic+Publishing,R$3.89,R$,3.89,false,Parallel Bible Greek / Hebrew - Portuguese,4.7,4.714286
Raffle: Names and Numbers [PRO],br.androidappsstorm.sorteandopessoasenumerospro,https://play.google.com/store/apps/details?id=br.androidappsstorm.sorteandopessoasenumerospro,https://play-lh.googleusercontent.com/B7FkOek1xCZouJ0wvTD74a-JhyRuyU5eMGdqFEtTj4THg9_WhC2S0fwSX4t3mRIXjYU,Android Apps Storm,5269686204698250211,R$3.99,R$,3.99,false,Raffles names and numbers quickly with this app. Version PRO!,4.4,4.3510637
A Better Camera Unlocked,com.almalence.opencam_plus,https://play.google.com/store/apps/details?id=com.almalence.opencam_plus,https://play-lh.googleusercontent.com/J_r9BqWWaIK2D6FS4-SzOo-oiVJOOKqqymhJKo2707yO7KcgbLrWCGlDrke7yH32mrI,Almalence,Almalence,R$0.99,R$,0.99,false,"All-purpose, full featured camera for Android. HDR, Panorama, Night and more!",2.8,2.8125756
Type Machine,fi.rojekti.typemachine,https://play.google.com/store/apps/details?id=fi.rojekti.typemachine,https://play-lh.googleusercontent.com/syfXHZ7LjQQFjX7tCV8dRB1C3JGn_LEFC6K-mxmM7iZtyVINLMkHxGSCwLrJktmBBmNa,rojekti,rojekti,R$6.99,R$,6.99,false,Accidentally erased something? App crashed while typing? No problem.,3.0,2.990099
GO-01B Gold,com.kandw.go_01bgold,https://play.google.com/store/apps/details?id=com.kandw.go_01bgold,https://play-lh.googleusercontent.com/O1GBwtdYWqkHov9-HBNtOyN6LpHj7PwZhyfP2q-jisYqxDW3d46eWy8jNGDeLUXi0myN,K & W,K+%26+W,R$3.19,R$,3.19,false,k&amp;w GO-01B Gold calculator is a software emulation of the original HP 12C™.,3.8,3.8
External Keyboard Helper Pro,com.apedroid.hwkeyboardhelper,https://play.google.com/store/apps/details?id=com.apedroid.hwkeyboardhelper,https://play-lh.googleusercontent.com/SgmaaVDiv8Ll86fKrdo9UVhQANNiG55M_aK06ACOw9_LoKKcRwFKNHUAFLRbFeQNMSc4,Apedroid,Apedroid,R$6.49,R$,6.49,false,Take full control over your external Bluetooth or USB keyboard.,3.6,3.580247
WiFi Analyzer Premium,abdelrahman.wifianalyzerpremium,https://play.google.com/store/apps/details?id=abdelrahman.wifianalyzerpremium,https://play-lh.googleusercontent.com/D_s5qn6J_nlT4OearAQJbCxc-CEroQ8YqwxgNXW224TrqXx4A0cvJfJxUc0-7ivzlw,olgor.com,olgor.com,R$18.99,R$,18.99,false,"Optimize your WiFi network using WiFi Analyzer, No Ads, WiFi Diagnostics!",4.7,4.71831
Square Home Key - Launcher: Windows style,com.ss.squarehome.key,https://play.google.com/store/apps/details?id=com.ss.squarehome.key,https://play-lh.googleusercontent.com/6ug3LEPpgkmQHKUIw3juhVi8byuu11pBE7o2q63_UcQatD-8fgX-FL9jFzax9A2PnA,ChYK the dev.,ChYK+the+dev.,R$12.99,R$,12.99,false,The best windows 10 style launcher on Android!,4.8,4.8238134
PhotoPills,com.photopills.android.photopills,https://play.google.com/store/apps/details?id=com.photopills.android.photopills,https://play-lh.googleusercontent.com/U00tLP776B-X5k-OkrJ1CcOMdfhd242UxvDsp8DPLY6j2LY0hvivmzFmuUGa7GbCZks,"PhotoPills, SL","PhotoPills,+SL",R$54.90,R$,54.9,false,"Discover How to Plan any Sun, Moon and Milky Way Photo You Imagine in Seconds",4.8,4.772983
[PRO] Enigma criptografar mensagens,br.com.well.enigmapro,https://play.google.com/store/apps/details?id=br.com.well.enigmapro,https://play-lh.googleusercontent.com/DIJoeGkgJN2rfcNcREaNRrdzzrs-6U0TQHPfBxB1NpxhWElpSLpUPwpmTTei2bHs6S-q,Maxwell Freire,5385575362940813054,R$4.99,R$,4.99,false,Enigma [PRO] with interesting + features concentrated in a single application ...,4.9,4.9117646
iOS Widgets for KWGT,com.vexcode.ioskwgt,https://play.google.com/store/apps/details?id=com.vexcode.ioskwgt,https://play-lh.googleusercontent.com/aREDHkgI6neg4twGjlc7ti2ntcSuLxxvrvpRXXb7R4FshFkHX8_WEYDj48iGjNvW5VM,VexCode,VexCode,R$6.49,R$,6.49,false,Get a taste of the newest IOS Widgets on Android with the help of KWGT!,4.0,4.009901
"GPX Viewer PRO - Tracks, Routes & Waypoints",com.vecturagames.android.app.gpxviewer.pro,https://play.google.com/store/apps/details?id=com.vecturagames.android.app.gpxviewer.pro,https://play-lh.googleusercontent.com/77BGcMDgCJB8wtBl1d2AN9jaEwj8Of9YJoX70aowDH0e02GEvVm1F2atOoDO5ZdM6YMX,Vectura Games OÜ,7257657370093547812,R$31.99,R$,31.99,false,"GPX Viewer PRO shows tracks, routes and waypoints from gpx and kml files.",4.4,4.407002
Tools & Mi Band,cz.zdenekhorak.mibandtools,https://play.google.com/store/apps/details?id=cz.zdenekhorak.mibandtools,https://play-lh.googleusercontent.com/zYZPPTxTt2T64ZR-O3ZPQ_KZ3KwiIfSG0IaSchQxT2vHQc17nyRkase1Ze10EU1EJWfb,Tools & Wearables Ltd.,Tools+%26+Wearables+Ltd.,R$17.99,R$,17.99,false,Fully customizable notifications for your Xiaomi Mi Band smart bracelet.,3.8,3.8032107
Acrobits: VoIP SIP Softphone,cz.acrobits.softphone.alien,https://play.google.com/store/apps/details?id=cz.acrobits.softphone.alien,https://play-lh.googleusercontent.com/Wss9Py_ZCDGqjUHef9TkFnfJpDni7jfw1kHB3IOydPbsOHWjHVJsNfFdK3lOhL7CA8w,"Acrobits, s.r.o.","Acrobits,+s.r.o.",R$33.99,R$,33.99,false,"Softphone with voice and video calling, messaging, push notifications, and more.",4.2,4.1538463
Photo Measures,com.bigbluepixel.photomeasures,https://play.google.com/store/apps/details?id=com.bigbluepixel.photomeasures,https://play-lh.googleusercontent.com/vVvjl5n47kD986wEbSlsiLB5XcLwG6PVMB7s9cbIdcHtAXJkgjLKLYwsu0XkKeBsYw,Cubent,Cubent,R$14.99,R$,14.99,false,The easiest and most efficient way to save your measures on your own photos,4.3,4.35
MapaRadar,br.com.mobilemasters.maparadar,https://play.google.com/store/apps/details?id=br.com.mobilemasters.maparadar,https://play-lh.googleusercontent.com/hvbElHMZNNPy7hZhb37mDHABYy3qSzJAOCXnRFjxuh3Yz_qzV98Jid3lmVlrJQ4Q_TY,MapaRadar2,MapaRadar2,R$6.99,R$,6.99,false,Receive alerts for speed cameras on your smartphone or tablet screen,3.0,3.0160773
ZArchiver Donate,ru.zdevs.zarchiver.pro,https://play.google.com/store/apps/details?id=ru.zdevs.zarchiver.pro,https://play-lh.googleusercontent.com/7f1Ds9TiQOh1JFQKTLrZgpE6cOdjg2QEP9H6oQIMhuNE8b0cC-g2c_fB1a6PpA3fDg,ZDevs,ZDevs,R$4.80,R$,4.8,false,The best 7zip app!,4.7,4.6950355
WPS WPA2 Connect Wifi Pro,com.fishann07.wpswpaconnectwifipro,https://play.google.com/store/apps/details?id=com.fishann07.wpswpaconnectwifipro,https://play-lh.googleusercontent.com/PS5yN_xVHaLo1fy0c_oydoIW7xnReTpREmjuHL7QDtqlJihbiUO-jGQnNDli65Uoi0Af,FishAnn07 Production,FishAnn07+Production,R$1.99,R$,1.99,false,WPS WPA Connect WiFi check the security test of your network using WPS protocol.,3.5,3.52
Manual Camera : DSLR - Camera Professional,com.lensesdev.manual.camera.pro,https://play.google.com/store/apps/details?id=com.lensesdev.manual.camera.pro,https://play-lh.googleusercontent.com/OiTzj9GSZfpW9wozsKpLXmx8EkdHod_Tr9Xot2fcwuA4plP0mEbBgVeFWpi4LiZ6kDA,Lenses Inc.,6859713867874290897,R$14.99,R$,14.99,false,Take your mobile photography to the next level,4.3,4.276567
MX Player Pro,com.mxtech.videoplayer.pro,https://play.google.com/store/apps/details?id=com.mxtech.videoplayer.pro,https://play-lh.googleusercontent.com/D17gZhrvhTyMc68MPtR8sRMs9BBzi6XOhnxGgQDVrWmXCThKo9yFxVWO7HR359_by80,MX Media (formerly J2 Interactive),MX+Media+(formerly+J2+Interactive),R$29.99,R$,29.99,false,Powerful video player with advanced hardware acceleration and subtitle supports.,4.4,4.4383698
#Hex Plugin - ayOS Retina Dark for Samsung OneUI,project.vivid.ui.plugin.ayosdark.retina,https://play.google.com/store/apps/details?id=project.vivid.ui.plugin.ayosdark.retina,https://play-lh.googleusercontent.com/FMrGR1-7JOb62LtBmtp7gtZKUO9lFc_jgAM8lmu9IgdNnnu5CflDZR3bK6So9tHSvdI,SatySatsZB & envy_,8553371187542589152,R$4.09,R$,4.09,false,ayOS Retina Dark Theme with Blur Experience for Samsung OneUI,4.0,4
DSLR Controller,eu.chainfire.dslrcontroller,https://play.google.com/store/apps/details?id=eu.chainfire.dslrcontroller,https://play-lh.googleusercontent.com/-Rr0Uz1jS0pWcgg6VtP4XRVlXl-ip48R7SAivbA1GahojNUBCE_kBIb5y34TKYbw82I,Chainfire,Chainfire,R$25.99,R$,25.99,false,Full control of your Canon EOS DSLR from through USB or Wi-Fi !,2.9,2.8618524
VirtualTablet (S-Pen),com.sunnysidesoft.VirtualTablet,https://play.google.com/store/apps/details?id=com.sunnysidesoft.VirtualTablet,https://play-lh.googleusercontent.com/A93lmrUALilNkb2AcMam7gnsYQzGnuCN3ODWBTr5uu2aqhHbEYus3unzV4jV1Lt7Rro,Sunnysidesoft,Sunnysidesoft,R$15.99,R$,15.99,false,"Draw on your PC with your tablet!
Turn your tablet into wireless digitizer!",3.6,3.6138613
Monefy Pro - Budget Manager and Expense Tracker,com.monefy.app.pro,https://play.google.com/store/apps/details?id=com.monefy.app.pro,https://play-lh.googleusercontent.com/JoL2ht_pb4L2CGZh2W0_9eNHrg7tVy57dF_OG3SjsCqJ1Y_vfSGCVAe9UfQ_6Mc-5zI,Aimbity AS,Aimbity+AS,R$9.99,R$,9.99,false,An easy and efficient budget app and expense tracker for managing your money.,4.6,4.596081
Ping Booster ⚡Winner settings for better ping⚡,com.ejjamtech.pingbooster,https://play.google.com/store/apps/details?id=com.ejjamtech.pingbooster,https://play-lh.googleusercontent.com/GknvHxry-WWAb7qIqNbnYij2RgrMdlkfOwTjpSsUVoxD60mYURNRycT4m9XnO5V8gJd9,Ejjam Tech,6017379033834134722,R$2.09,R$,2.09,false,Sets best available DNS settings in your region. Fastest pings for online games.,4.2,4.2190475
Marcos Moraes,com.marcosmoraes,https://play.google.com/store/apps/details?id=com.marcosmoraes,https://play-lh.googleusercontent.com/pt_p4lCkHBF3tRdY0HFY7kl5ExQ9HUE2ZiUzVzA9P9mRLiOiDafcfNcbObhl2_JK0A,AcertApp,8053285826337577661,R$14.99,R$,14.99,false,Updated questions for the PMCE tender,3.5,3.49
"System Monitor - Cpu, Ram Booster, Battery Saver",com.glgjing.marvel,https://play.google.com/store/apps/details?id=com.glgjing.marvel,https://play-lh.googleusercontent.com/7DqaggsJiV0CX17JsddwK2jH0kKq841Zej14iT_O2SjlMRyC4p1VBpbaNB24u1_uAA4r,System monitor tools lab - Cpu Ram Battery,9089535463678444622,R$12.99,R$,12.99,false,The powerful system monitor for cpu ram and battery,4.4,4.417827
USB/BT Joystick Center 2021,com.poke64738.usbjoygold,https://play.google.com/store/apps/details?id=com.poke64738.usbjoygold,https://play-lh.googleusercontent.com/tLMrykgu7NED9A5erIGBZ0_PQvbA2FrTZe6fwNbHa6MyLEQHnPktFLyCRHt-NWCdlw,Poke64738,Poke64738,R$16.99,R$,16.99,false,"The Universal Joysticks / Gamepads, Touch Emulation and Keymapping App",2.2,2.1603773
Mente Milionária Hipnose,pt.global7.mentemilionariahipnose,https://play.google.com/store/apps/details?id=pt.global7.mentemilionariahipnose,https://play-lh.googleusercontent.com/yp4QJd6iw0T9EXqLtRq1q2AlO3UtQ5cyIILD9SK11eo0idy-lKJLiBgB0N3oLnV2iz9e,App Studio24,App+Studio24,R$7.99,R$,7.99,false,Success begins in the mind.,3.7,3.68
Compro seu Veiculo,br.com.comproseuveiculo.app,https://play.google.com/store/apps/details?id=br.com.comproseuveiculo.app,https://play-lh.googleusercontent.com/MS1nrhcAQeDKvpSPmau1sFu0I6YKxNLfLcPsbK0F9c-WavynCSd29g-cmY2jgciv8gU,Compro seu Veículo APP,Compro+seu+Ve%C3%ADculo+APP,R$49.99,R$,49.99,false,Buy your vehicle APP,0.0,0
Ambient light Application for Android,com.sevson.androidambiapp,https://play.google.com/store/apps/details?id=com.sevson.androidambiapp,https://play-lh.googleusercontent.com/RMGc910NhXcY8tZaFfFmCEm9rgmdFmoL-5OdBI7PQDsY-Ti9l67f7dQMjQm_RG4r5X8,Vsevolod Aleksandrov,Vsevolod+Aleksandrov,R$13.99,R$,13.99,false,Adaptive background lighting Ambient light for Android TV set-top box.,2.6,2.63
Flat Circle - Icon Pack,com.circle.iconcircle.omegacircle.samplecircle,https://play.google.com/store/apps/details?id=com.circle.iconcircle.omegacircle.samplecircle,https://play-lh.googleusercontent.com/22QLvYjbOo1I4PKcDG4StklgymOLpirY3zyyz-oPrsXSSrld8oCyq2NuMYWQPgBT7Fsn,FL Design,8948310341520683798,R$7.99,R$,7.99,false,2700+ high quality icons inspired by Flat and Material Design.,4.8,4.81
Gestão de Banca,br.com.gestaodebancaapp,https://play.google.com/store/apps/details?id=br.com.gestaodebancaapp,https://play-lh.googleusercontent.com/Tbzju9CCJ8Ygq51fpTcuF564vxiuKvsnoAfZOq0txfM4gUhuaHHV_B3d6WPKTazCFGBl,Eliano Estevam,Eliano+Estevam,R$9.99,R$,9.99,false,Bankroll management app to control when to pause operations,4.8,4.8
Bíblia em grego / Portugesus com dicionário,patristicpublishing.paragkpt2,https://play.google.com/store/apps/details?id=patristicpublishing.paragkpt2,https://play-lh.googleusercontent.com/BxyqbvF_PaVWLKgWW2O1x4hlIzVcGGTrE9TimV6Z2xW3q9PLJ2iJvohrRgBs_hOgeA,Patristic Publishing,Patristic+Publishing,R$3.89,R$,3.89,false,Bible in Greek / Portugesus with dictionary and concordance,4.1,4.130435
Radio Spirit Box 3,com.ecgstudios.radiospiritbox3,https://play.google.com/store/apps/details?id=com.ecgstudios.radiospiritbox3,https://play-lh.googleusercontent.com/2-e-HTXO5sHaj80JbdSCGKd8R3KHOnMSmRxMLZ8qkA9g1viDOx1H7sXrPjRzeaQeBYc,E.C.G. Studios,5164203443329909781,R$2.99,R$,2.99,false,Make contact with the spirits around you.,3.3,3.2711864
ToqueFacil Pro,br.com.toquefacil.pro,https://play.google.com/store/apps/details?id=br.com.toquefacil.pro,https://play-lh.googleusercontent.com/eqCJvR9-ZSj9LXOLXyD0WAkZBW0ED0AHKTZkO0RhYAcTAWJnROCapuxquue27FZH9AbW,ToqueFácil,5261763554983077662,R$24.99,R$,24.99,false,complete solution for musicians and bands (read description),4.4,4.38
INKredible PRO,com.viettran.INKrediblePro,https://play.google.com/store/apps/details?id=com.viettran.INKrediblePro,https://play-lh.googleusercontent.com/cA5-VHp8BubN66Kyn9ynqyWdNuvZSUkCvfRXD2arD-v4f6xVG5O5yD3ySygyqHoBlco,WriteOn,WriteOn,R$41.99,R$,41.99,false,"Make your handwriting beautiful, even more than pen on paper.",3.8,3.823077
BroadcastMySelf/Pro,sa.broadcastmyselfpro,https://play.google.com/store/apps/details?id=sa.broadcastmyselfpro,https://play-lh.googleusercontent.com/ywmX9_MRXKsOptpn2WcPhe_kgZmL8--p5EGnnEchI5d8RD_--z9HWxhQSXtHMUn9SU4,NovaStreamApps,NovaStreamApps,R$9.99,R$,9.99,false,Broadcast live streaming show from your phone to Icecast servers Shoucast gold!,3.7,3.746988
Mega Photo Pro,com.falstad.megaphotopro,https://play.google.com/store/apps/details?id=com.falstad.megaphotopro,https://play-lh.googleusercontent.com/jhtsxWTgFUXDlkZ_jrSA_rAm8klh4SjSVAwAv_CZLKmUOavpn-ImeIczHuqtmJN4-tDQ,Paul Falstad,Paul+Falstad,R$4.99,R$,4.99,false,Amazing Photo Effects - The most fun you can have with your photos!,3.3,3.2808218
HP 12C Emulator,net.vltra.hp12c,https://play.google.com/store/apps/details?id=net.vltra.hp12c,https://play-lh.googleusercontent.com/kOumHoUJtXaIbwCipF9o9RwV0pyasWNP-Y-yfTkMzFsQ8XaPUSA8QDi0npyVEt_TLGA,Kemper Alves,Kemper+Alves,R$3.29,R$,3.29,false,A beautiful and efficient emulator to 12C financial calculator.,1.8,1.83
YoWindow Weather - Unlimited,yo.app,https://play.google.com/store/apps/details?id=yo.app,https://play-lh.googleusercontent.com/BuG3iSQl0y5A0YemPNy6-_MmsIsWwadb8-DP40rFNYIxYGkVoH1FlVoeKlcnuN3bZSI,RepkaSoft,5273394471208764532,R$7.19,R$,7.19,false,"Accurate, beautiful weather with landscapes depicting weather, sky, season.",4.8,4.755738
Franco Kernel Manager - for all devices & kernels,com.franco.kernel,https://play.google.com/store/apps/details?id=com.franco.kernel,https://play-lh.googleusercontent.com/qaEz4D5NqAOI-CIq_WnfXKUM_2IXggPqEMpG9gDjj_gzrLAKG3New1Grx_OnwaZB6qA,Francisco Franco,8270010790606670648,R$6.99,R$,6.99,false,Complete kernel toolbox with features to manage and tweak your rooted device 🔥,4.6,4.6186237
Shadow KWGT,shadowkwgt.kustom.pack,https://play.google.com/store/apps/details?id=shadowkwgt.kustom.pack,https://play-lh.googleusercontent.com/DuC8myKWKAe97_n4L80ia4HMThBWyZd-gqDlpdhG9wn0iFuJkMP04Ic_Ey37iz4DNg,Eduardo B5to,8840275148517916185,R$6.49,R$,6.49,false,This is not a stand alone app. Shadow require KWGT PRO (not free version),4.2,4.2038836
KLWP Live Wallpaper Pro Key,org.kustom.wallpaper.pro,https://play.google.com/store/apps/details?id=org.kustom.wallpaper.pro,https://play-lh.googleusercontent.com/kakCDG1iU3K9RvU5G90QusttiIUNfg3QsEZbkKafCTsO54cLDyd857xMEuBtrEFChbA,Kustom Industries,5300483087872269403,R$10.00,R$,10,false,Create your own live wallpaper or check out thousands already made presets,4.3,4.276923
Root Explorer,com.speedsoftware.rootexplorer,https://play.google.com/store/apps/details?id=com.speedsoftware.rootexplorer,https://play-lh.googleusercontent.com/PH3BpWDkQv_Y0xKp0me8ud_yAY1QWHe5ByvvdCr3of5hSZYBCVDwppqL_x8pfyARe3vI,Speed Software,Speed+Software,R$19.99,R$,19.99,false,The ultimate file manager for rooted devices. The original and still the best.,4.3,4.343846
Automatic Call Recorder Pro,com.appstar.callrecorderpro,https://play.google.com/store/apps/details?id=com.appstar.callrecorderpro,https://play-lh.googleusercontent.com/D0aNLHymns1PmLqXtyVgOuzdu9dlKyQXvynPUo2BxDkR7mpnnh2xksynvvV3taYg4Ow,Appliqato,Appliqato,R$44.99,R$,44.99,false,The best way to record your phone calls.,2.9,2.8780093
Vaporgram Pro 🌴: Vaporwave & Glitch Photo Editor,maa.vaporwave_editor_glitch_vhs_trippy_pro,https://play.google.com/store/apps/details?id=maa.vaporwave_editor_glitch_vhs_trippy_pro,https://play-lh.googleusercontent.com/iY-txrZpQ-xZEetssJMcs60bLVU-jxC_FOiRGs7WsmEFtYVKcF5fDASEhpRDGdJeGbWn,M.A.A For Apps PRIME,8480785146242893448,R$5.99,R$,5.99,false,"Glitch, VHS, RGB,Vaporwave Stickers &amp; Frames to make your picture more aesthetic",4.8,4.8189654
Bíblia hebraica / grega interlinear,patristicpublishing.interhbpt,https://play.google.com/store/apps/details?id=patristicpublishing.interhbpt,https://play-lh.googleusercontent.com/ckeHRgsJZFYM0mEtzv4AI0HrCNMqlnoLxHnLKUzd7hPKilWaXWEDcgcXovLsSI1a5Cw,Patristic Publishing,Patristic+Publishing,R$5.99,R$,5.99,false,Hebrew / Greek interlining,4.5,4.46875
Camera Pro - Remote Control for Samsung Watch,com.smartwatchstudios.app.camera,https://play.google.com/store/apps/details?id=com.smartwatchstudios.app.camera,https://play-lh.googleusercontent.com/t811vor5L0u2u935-uugqk8sMN9nkaHCWpSQb1g5kNS28fSWboCVTSJDUhVasGmvf7Yf,SmartWatch Studios,SmartWatch+Studios,R$9.99,R$,9.99,false,Control your phone camera with your smartwatch!,2.5,2.4554455
Duet Display,com.kairos.duet,https://play.google.com/store/apps/details?id=com.kairos.duet,https://play-lh.googleusercontent.com/85nFUi50EaX5re_f1qa_JoMdd9LgtdrC3KB80pr9VXqyo3jAfZcyq19SczEmTPZoWXI,"Duet, Inc.",6272126739706369897,R$40.99,R$,40.99,false,Use your Android device as a lightning fast second display for Mac &amp; PC,3.9,3.875
