title,appId,url,icon,developer,developerId,priceText,currency,price,free,summary,scoreText,score
Call Recorder License - ACR,com.nll.acr.license,https://play.google.com/store/apps/details?id=com.nll.acr.license,https://play-lh.googleusercontent.com/1-06-GJG2RkHbaNueszZW9BxIBcJ5COm4qfCBGc6bXdz_RkHH5_ocs4sKbiJbfq-HbE,NLL,8530342249973296088,R$4.99,R$,4.99,false,Access to premium features of ACR,2.8,2.7978811
Earth 3D - World Atlas,com.a3planesoft.earth101,https://play.google.com/store/apps/details?id=com.a3planesoft.earth101,https://play-lh.googleusercontent.com/5NAH8Kr29k4paOocbtF3dQqYbUJ6IcJq6oN_-jixRp9UKo5t6AJ1ItgsuPKEgJ8uh14,3Planesoft,4820963801024833785,R$12.99,R$,12.99,false,Smart Globe,4.1,4.14
Screen Mirroring Pro for Roku,de.twokit.screen.mirroring.app.roku.pro,https://play.google.com/store/apps/details?id=de.twokit.screen.mirroring.app.roku.pro,https://play-lh.googleusercontent.com/JH3_oJWZtdmxS7FoPTSX1VHpgG0t6HwugMRdoP9Wmc82OG9TUEKGgX_-ZXrzm5qeRQ,2kit consulting,6284879872961307001,R$3.99,R$,3.99,false,"Screen Mirroring for Roku Sticks, Roku TCL TV and Roku Hisense TV",2.7,2.74
ATV Launcher Pro,ca.dstudio.atvlauncher.pro,https://play.google.com/store/apps/details?id=ca.dstudio.atvlauncher.pro,https://play-lh.googleusercontent.com/apZq4uKNLOtsy1VOIdw_1YwvHcL4iHUd0dFlXv2Q-J5HtOceHkLvn0rmOpaxG_Mohw,DStudio Canada,DStudio+Canada,R$11.99,R$,11.99,false,"A new fast, sleek and highly customizable Android TV launcher",3.8,3.77
Monefy Pro - Budget Manager and Expense Tracker,com.monefy.app.pro,https://play.google.com/store/apps/details?id=com.monefy.app.pro,https://play-lh.googleusercontent.com/JoL2ht_pb4L2CGZh2W0_9eNHrg7tVy57dF_OG3SjsCqJ1Y_vfSGCVAe9UfQ_6Mc-5zI,Aimbity AS,Aimbity+AS,R$9.99,R$,9.99,false,An easy and efficient budget app and expense tracker for managing your money.,4.6,4.599874
ZArchiver Donate,ru.zdevs.zarchiver.pro,https://play.google.com/store/apps/details?id=ru.zdevs.zarchiver.pro,https://play-lh.googleusercontent.com/7f1Ds9TiQOh1JFQKTLrZgpE6cOdjg2QEP9H6oQIMhuNE8b0cC-g2c_fB1a6PpA3fDg,ZDevs,ZDevs,R$4.80,R$,4.8,false,The best 7zip app!,4.7,4.693662
Bíblia Narrada (Cid Moreira),com.bibliasemportugues,https://play.google.com/store/apps/details?id=com.bibliasemportugues,https://play-lh.googleusercontent.com/2x2YBr6jYR26YfDIbUuPzpIf6d_yIOEGIrlke36Y1sQTMJ4oZdBYoxAK3rnR2Co05HsM,Série Manancial,8506581125042224768,R$13.99,R$,13.99,false,The Holy Bible NTLH version complete in text and audio narrated by Cid Moreira,4.5,4.46
Stickers do Pica-pau em HD WAStickersApp,com.stickers.picapau,https://play.google.com/store/apps/details?id=com.stickers.picapau,https://play-lh.googleusercontent.com/pLQloMn-aik1yo-pJFH-_BoglPFGdEUrWiOWWYlyGwxpuyiEIizFZ2advbM9yuWVxb14,F.A. Stickers,F.A.+Stickers,R$1.39,R$,1.39,false,High Quality Woodpecker Stickers for WhatsApp,4.7,4.661972
PhotoPills,com.photopills.android.photopills,https://play.google.com/store/apps/details?id=com.photopills.android.photopills,https://play-lh.googleusercontent.com/U00tLP776B-X5k-OkrJ1CcOMdfhd242UxvDsp8DPLY6j2LY0hvivmzFmuUGa7GbCZks,"PhotoPills, SL","PhotoPills,+SL",R$54.90,R$,54.9,false,"Discover How to Plan any Sun, Moon and Milky Way Photo You Imagine in Seconds",4.8,4.7706766
Ofício Divino,com.comunidadekairos.oficiodivino,https://play.google.com/store/apps/details?id=com.comunidadekairos.oficiodivino,https://play-lh.googleusercontent.com/vox2bTa9ixPirgDwq_ewZBTCfU8TpVx4ZMRybjiq8INsNhNnkDJ2pbmgnuy8Y1Vee4Ex,Tekie,7399241303707109828,R$9.99,R$,9.99,false,"Morning Prayer, Middle Hour, Vespers, the Office of Readings and Complete.",4.2,4.21
Abc do Bita Completo,com.quartaDimensao.abc_completo,https://play.google.com/store/apps/details?id=com.quartaDimensao.abc_completo,https://play-lh.googleusercontent.com/DyxR7mNP5JnUeJcUG83J1BJusfmhEIZYQ-Wkh-19HKivZfPyr85ScdA0dSoD8oigV-Ii,Mr. Plot Produções,Mr.+Plot+Produ%C3%A7%C3%B5es,R$0.99,R$,0.99,false,Toy for children in literacy. With educational games in Portuguese.,3.1,3.07
Support Development,com.kdev.ymusic.support,https://play.google.com/store/apps/details?id=com.kdev.ymusic.support,https://play-lh.googleusercontent.com/mET7olwLZ_g2NhVK7Ypz2WzGXvwQygU1BgDBHZvGEkaaH2m4meYBJGS2q1VYxH8afcM,KDEV,KDEV,R$8.00,R$,8,false,Plugin to remove ads from Music app.,4.4,4.4313726
Internet Browser (TV),com.tvwebbrowserpaid.v22,https://play.google.com/store/apps/details?id=com.tvwebbrowserpaid.v22,https://play-lh.googleusercontent.com/ONFft3umWnXmpshZI0KynfyIsqJApJ9KSPAdplsmS0sfSEkEPLS2wYfuE7_rOFzDDDA,Hayer Inc,5458925964857615889,R$5.49,R$,5.49,false,Internet Browser for smart TV,0.0,0
USB/BT Joystick Center 2021,com.poke64738.usbjoygold,https://play.google.com/store/apps/details?id=com.poke64738.usbjoygold,https://play-lh.googleusercontent.com/tLMrykgu7NED9A5erIGBZ0_PQvbA2FrTZe6fwNbHa6MyLEQHnPktFLyCRHt-NWCdlw,Poke64738,Poke64738,R$16.99,R$,16.99,false,"The Universal Joysticks / Gamepads, Touch Emulation and Keymapping App",2.2,2.1981132
Astrolapp Live Planets and Sky Map,com.mkreidl.astrolapp,https://play.google.com/store/apps/details?id=com.mkreidl.astrolapp,https://play-lh.googleusercontent.com/t1HZ5zSAyl0FaS2H-s9bwod9SNkLnVWGwa6uMpvvUle12bbfNmqY4TmOeGvJJQib4mU,Ecliptical Apps,5572195977844005508,R$5.99,R$,5.99,false,"Watch Planets, Stars and Constellations, in Live Mode or as Astronomical Clock",4.7,4.6960783
Root Explorer,com.speedsoftware.rootexplorer,https://play.google.com/store/apps/details?id=com.speedsoftware.rootexplorer,https://play-lh.googleusercontent.com/PH3BpWDkQv_Y0xKp0me8ud_yAY1QWHe5ByvvdCr3of5hSZYBCVDwppqL_x8pfyARe3vI,Speed Software,Speed+Software,R$19.99,R$,19.99,false,The ultimate file manager for rooted devices. The original and still the best.,4.3,4.344574
Gestão de Banca,br.com.gestaodebancaapp,https://play.google.com/store/apps/details?id=br.com.gestaodebancaapp,https://play-lh.googleusercontent.com/Tbzju9CCJ8Ygq51fpTcuF564vxiuKvsnoAfZOq0txfM4gUhuaHHV_B3d6WPKTazCFGBl,Eliano Estevam,4915425656819629639,R$9.99,R$,9.99,false,Bankroll management app to control when to pause operations,4.5,4.5
LightMeter,com.dq.fotometroNa,https://play.google.com/store/apps/details?id=com.dq.fotometroNa,https://play-lh.googleusercontent.com/HA1VnJIBm_ycxFUdeU3BFr6zXkwsGRSdTYlf81yUrFdZd2zHwjIOOXYoULPnz4DbIA,David Quiles,David+Quiles,R$4.99,R$,4.99,false,A light meter for true photographers.,4.4,4.385321
Virtual Drum Pads | Worship,appinventor.ai_hranielvictor.VirtualscreenPadsonline,https://play.google.com/store/apps/details?id=appinventor.ai_hranielvictor.VirtualscreenPadsonline,https://play-lh.googleusercontent.com/9a9x8q3gurpewhM3HLEEzZ86nOFQtP2Mc7M9CYWfa6_cKuraFdWdg0GNPcQOoVzW0A,Hraniel Victor,Hraniel+Victor,R$9.99,R$,9.99,false,The app that makes an incredible atmosphere at your Worship music event.,4.0,4
Manual Camera : DSLR - Camera Professional,com.lensesdev.manual.camera.pro,https://play.google.com/store/apps/details?id=com.lensesdev.manual.camera.pro,https://play-lh.googleusercontent.com/OiTzj9GSZfpW9wozsKpLXmx8EkdHod_Tr9Xot2fcwuA4plP0mEbBgVeFWpi4LiZ6kDA,Lenses Inc.,6859713867874290897,R$14.99,R$,14.99,false,Take your mobile photography to the next level,4.3,4.2704916
Photo & Video & Audio Recovery Deleted - PRO,com.photoandvideo.recoveryfilepro,https://play.google.com/store/apps/details?id=com.photoandvideo.recoveryfilepro,https://play-lh.googleusercontent.com/Qspmm8cQESuZEEyeXAS2XZi8ZtQlDDQkCZsb1EZbe7P_39-Y0cEHcEGSxXehtegLhjM,Detective Studio,8111486798670125623,R$12.99,R$,12.99,false,"Application that Recover your pictures, videos or files after you delete them.",3.9,3.9321609
LineX Icon Pack,com.jndapp.line.x.iconpack,https://play.google.com/store/apps/details?id=com.jndapp.line.x.iconpack,https://play-lh.googleusercontent.com/7c0RsRYgfdx98eSwGfq-69BGzBg7t7WuydIqvlyZX7uN4dvs1IUFxUYcpUbokuDqJcf0,JustNewDesigns,6871333323804023406,R$4.69,R$,4.69,false,Stunningly Different look with Line Icons and Neon Colors,4.6,4.60334
INKredible PRO,com.viettran.INKrediblePro,https://play.google.com/store/apps/details?id=com.viettran.INKrediblePro,https://play-lh.googleusercontent.com/cA5-VHp8BubN66Kyn9ynqyWdNuvZSUkCvfRXD2arD-v4f6xVG5O5yD3ySygyqHoBlco,WriteOn,WriteOn,R$41.99,R$,41.99,false,"Make your handwriting beautiful, even more than pen on paper.",3.8,3.8307693
MapaRadar,br.com.mobilemasters.maparadar,https://play.google.com/store/apps/details?id=br.com.mobilemasters.maparadar,https://play-lh.googleusercontent.com/hvbElHMZNNPy7hZhb37mDHABYy3qSzJAOCXnRFjxuh3Yz_qzV98Jid3lmVlrJQ4Q_TY,MapaRadar2,MapaRadar2,R$6.99,R$,6.99,false,Receive alerts for speed cameras on your smartphone or tablet screen,3.0,3.0064309
BubbleUPnP UPnP/DLNA License,com.bubblesoft.android.bubbleupnp.unlocker,https://play.google.com/store/apps/details?id=com.bubblesoft.android.bubbleupnp.unlocker,https://play-lh.googleusercontent.com/01je7i9s4l5ba9pS8Nek06umu4I-ho3uLeVWd0VUxvQ3vsgtqWBqSWeR7-4yz5VxxzU,Bubblesoft,Bubblesoft,R$14.99,R$,14.99,false,🔸 Stream all your media to various devices in your house. Unlocker app.,4.1,4.1119246
Screen Mirroring Pro for Fire TV,de.twokit.screen.mirroring.app.firetv.pro,https://play.google.com/store/apps/details?id=de.twokit.screen.mirroring.app.firetv.pro,https://play-lh.googleusercontent.com/qXlBmDEYDflz5IP2mArMmejj4qbSSkAoAOVOQj9FcA3RA40L9oH1hMY9zMuBxDX3CVI,2kit consulting,6284879872961307001,R$3.99,R$,3.99,false,Mirror your screen to Fire TV - Super fast and simple,2.0,2.05
Bíblia Paralela Grega / Hebraica - Portuguesa,patristicpublishing.paragkhbpt2,https://play.google.com/store/apps/details?id=patristicpublishing.paragkhbpt2,https://play-lh.googleusercontent.com/noBrnoIvGYW4J_MrBqV0C75nn15HfcyPbzJCnjdyxUMZ-J3tp8HgSW2sZbHnRQ5IdC4,Patristic Publishing,Patristic+Publishing,R$3.89,R$,3.89,false,Parallel Bible Greek / Hebrew - Portuguese,4.7,4.714286
Toca Lab: Elements,com.tocaboca.tocalab,https://play.google.com/store/apps/details?id=com.tocaboca.tocalab,https://play-lh.googleusercontent.com/DWxDOVn4l9A69BCRVYA8J-rgYjvR8Kk7KZCoimRa_UskJ2uJZD_K1UKrpuBNG0hFNg,Toca Boca,8567646723268777320,R$12.90,R$,12.9,false,Welcome to Toca Lab: Elements! Discover elements by experimenting with lab tools,4.2,4.178204
"1984 Cam – VHS Camcorder, Retro Camera Effects",com.ffff.vhs1984,https://play.google.com/store/apps/details?id=com.ffff.vhs1984,https://play-lh.googleusercontent.com/aSE0whs9uVsiPL7R47kF2eETvmNKqXNvI7JTGbQTaILD6tvJtgmFTB-Z8OT03lrjaz4,The FFFF Studio,The+FFFF+Studio,R$4.09,R$,4.09,false,"Create a beautiful retro video, shoot with a retro VHS Camcorder in 1984!!!",4.4,4.3773584
WiFi File Transfer Pro,com.smarterdroid.wififiletransferpro,https://play.google.com/store/apps/details?id=com.smarterdroid.wififiletransferpro,https://play-lh.googleusercontent.com/VQ71egGszoHqsGvy2TrtlXOMRljqT2kC3VRXXhgOIkqQhGSauOVwaqNvcNUm6N6W9fzy,smarterDroid,smarterDroid,R$3.14,R$,3.14,false,Upload and download files to/from your Android device over a wireless connection,4.3,4.267233
Star Walk 2 - Night Sky View and Stargazing Guide,com.vitotechnology.StarWalk2,https://play.google.com/store/apps/details?id=com.vitotechnology.StarWalk2,https://play-lh.googleusercontent.com/tHhp99TaGpTXRopCjuT_LMbsKty2v1bmoPjGa8u40xeExeSDts8Eriqg0_gvvjtzYOw,Vito Technology,8260185806738829255,R$10.90,R$,10.9,false,Astronomy app. Map of the stars and constellations. Solar system planets finder.,4.7,4.696552
Bíblia hebraica / grega interlinear,patristicpublishing.interhbpt,https://play.google.com/store/apps/details?id=patristicpublishing.interhbpt,https://play-lh.googleusercontent.com/ckeHRgsJZFYM0mEtzv4AI0HrCNMqlnoLxHnLKUzd7hPKilWaXWEDcgcXovLsSI1a5Cw,Patristic Publishing,Patristic+Publishing,R$5.99,R$,5.99,false,Hebrew / Greek interlining,4.5,4.476923
Home Workouts Gym Pro (No ad),fitness.workouts.home.workoutspro,https://play.google.com/store/apps/details?id=fitness.workouts.home.workoutspro,https://play-lh.googleusercontent.com/ScZ_eHU5iTBcyJ4YmKt894ey4RT0dPfNbtJPBhMadZYFxu06YQ9R8KdOcogR49v_HA,Hazard Studio,Hazard+Studio,R$6.49,R$,6.49,false,Home Workouts Pro is a professional  guides by video animation 3D,4.6,4.5922284
#Hex Plugin - ayOS Retina Dark for Samsung OneUI,project.vivid.ui.plugin.ayosdark.retina,https://play.google.com/store/apps/details?id=project.vivid.ui.plugin.ayosdark.retina,https://play-lh.googleusercontent.com/FMrGR1-7JOb62LtBmtp7gtZKUO9lFc_jgAM8lmu9IgdNnnu5CflDZR3bK6So9tHSvdI,SatySatsZB & envy_,8553371187542589152,R$4.09,R$,4.09,false,ayOS Retina Dark Theme with Blur Experience for Samsung OneUI,4.0,4
"PPSSPP Games Downloader - Pro PSP Games , ISO",com.tj.ppssppgamespro,https://play.google.com/store/apps/details?id=com.tj.ppssppgamespro,https://play-lh.googleusercontent.com/go1Bo68ZKlr-Ptoc9GlFQy87VoFPRadIgM9FNbpJDB1K9jWEzmmacGl86hO7HbJ7Fg1K,Tolstoy Justin,6090371827586557010,R$2.00,R$,2,false,Download games for your psp emulators for free,4.1,4.0634923
WiFi Analyzer Premium,abdelrahman.wifianalyzerpremium,https://play.google.com/store/apps/details?id=abdelrahman.wifianalyzerpremium,https://play-lh.googleusercontent.com/D_s5qn6J_nlT4OearAQJbCxc-CEroQ8YqwxgNXW224TrqXx4A0cvJfJxUc0-7ivzlw,olgor.com,olgor.com,R$18.99,R$,18.99,false,"Optimize your WiFi network using WiFi Analyzer, No Ads, WiFi Diagnostics!",4.7,4.7063065
WiFi Pro FTP Server,com.medhaapps.wififtpserver.pro,https://play.google.com/store/apps/details?id=com.medhaapps.wififtpserver.pro,https://play-lh.googleusercontent.com/zmXj_BbjwZjJvKLzhWDeIyofg8CNlHIzj9YT4hdCMld45zjg2auo1suE7RocVDdI8GM,Medha Apps,Medha+Apps,R$0.99,R$,0.99,false,Carry a FTP server in your pocket and avoid USB cables for file transfer,4.6,4.5668015
Vaporgram Pro 🌴: Vaporwave & Glitch Photo Editor,maa.vaporwave_editor_glitch_vhs_trippy_pro,https://play.google.com/store/apps/details?id=maa.vaporwave_editor_glitch_vhs_trippy_pro,https://play-lh.googleusercontent.com/iY-txrZpQ-xZEetssJMcs60bLVU-jxC_FOiRGs7WsmEFtYVKcF5fDASEhpRDGdJeGbWn,M.A.A For Apps PRIME,8480785146242893448,R$5.99,R$,5.99,false,"Glitch, VHS, RGB,Vaporwave Stickers &amp; Frames to make your picture more aesthetic",4.8,4.840517
Acrobits: VoIP SIP Softphone,cz.acrobits.softphone.alien,https://play.google.com/store/apps/details?id=cz.acrobits.softphone.alien,https://play-lh.googleusercontent.com/Wss9Py_ZCDGqjUHef9TkFnfJpDni7jfw1kHB3IOydPbsOHWjHVJsNfFdK3lOhL7CA8w,"Acrobits, s.r.o.","Acrobits,+s.r.o.",R$33.99,R$,33.99,false,"Softphone with voice and video calling, messaging, push notifications, and more.",4.2,4.1538463
TXD Tool,com.viseksoftware.txdw,https://play.google.com/store/apps/details?id=com.viseksoftware.txdw,https://play-lh.googleusercontent.com/h-i4RhkhqQ1AouVMQafQ9E2XoDSDIqhc-h_y6ygte8hsbhgFQuAcpoaW9YXvBm-tL3rj,VIS Apps,VIS+Apps,R$6.99,R$,6.99,false,Mobile texture editor for VC and SA,4.5,4.5
International Steam Tables,mk.internationalsteamtables.app,https://play.google.com/store/apps/details?id=mk.internationalsteamtables.app,https://play-lh.googleusercontent.com/K2KKjJZ274SoKe2-gLj54whR-IZv6_2XfNgjG_GibbXvADyoKMVnKBS-avUqjiCcQkBi,Hans-Joachim Kretzschmar,Hans-Joachim+Kretzschmar,R$3.14,R$,3.14,false,"The ""International Steam Tables - IAPWS-IF97"" app for water and steam properties",4.5,4.5
Equalizer & Bass Booster Pro,music.bassbooster.equalizer.pay,https://play.google.com/store/apps/details?id=music.bassbooster.equalizer.pay,https://play-lh.googleusercontent.com/8QTTUD22NyjVfjODvHxmhQzE_rUVRACvtuoytlnJDHVKZJwFrYzsihympMVeZnQPk9LK,Coocent,Coocent,R$9.49,R$,9.49,false,Let your Android device with the sound effects you want,4.6,4.585194
Photo Measures,com.bigbluepixel.photomeasures,https://play.google.com/store/apps/details?id=com.bigbluepixel.photomeasures,https://play-lh.googleusercontent.com/vVvjl5n47kD986wEbSlsiLB5XcLwG6PVMB7s9cbIdcHtAXJkgjLKLYwsu0XkKeBsYw,Cubent,Cubent,R$14.99,R$,14.99,false,The easiest and most efficient way to save your measures on your own photos,4.3,4.32
Guitar Pro,com.arobasmusic.guitarpro,https://play.google.com/store/apps/details?id=com.arobasmusic.guitarpro,https://play-lh.googleusercontent.com/9K5Y4LxnvY2mBrjhzN_rQFW0iXMqTN0gXA1xDytUkCZR6JEsy7OT-9X1d51CGzglYVQ,Arobas Music,Arobas+Music,R$17.99,R$,17.99,false,"View, play and write sheet music &amp; tablature",4.0,4.0443654
Lithium Pro,com.faultexception.reader.pro,https://play.google.com/store/apps/details?id=com.faultexception.reader.pro,https://play-lh.googleusercontent.com/_7l5GOJOpeB1Li6jwwgHRjqrx9Be3ugwv0neZgMwIfPphcCg_CPXy_Mq7T0u4NdGG_I,FaultException,FaultException,R$7.49,R$,7.49,false,Unlock more features in Lithium and show your support. Expand for details.,4.4,4.37
Rotation Control Pro,jp.snowlife01.android.rotationcontrolpro,https://play.google.com/store/apps/details?id=jp.snowlife01.android.rotationcontrolpro,https://play-lh.googleusercontent.com/RcsEH4bDk7rl026OvSNpQ0R3_1ZdcY7uwRVoN6Y7y6kAZanCo1dW4lHswML_udZRyi_p,HDM Dev Team,8144560920157160997,R$4.99,R$,4.99,false,"Rotation Control App.
Controls the rotation of the screen.",4.4,4.3791347
Screenshot Pro - Automatic trimming,jp.snowlife01.android.screenshot,https://play.google.com/store/apps/details?id=jp.snowlife01.android.screenshot,https://play-lh.googleusercontent.com/0LWJMEy7IJg2q1s2nxoqShIPtzxL4Hj_kIxs4isiIjvN7pBthRFkdE1T1dBmwQQLH9aq,HDM Dev Team,8144560920157160997,R$4.99,R$,4.99,false,"High-speed screenshot photography, optimal for consecutive captures.",4.6,4.587814
Save Editor for Stardew Valley,com.stardewsaveeditor,https://play.google.com/store/apps/details?id=com.stardewsaveeditor,https://play-lh.googleusercontent.com/GPrz62Sbh45fGnIWzbiAaOBr0-hAsTRz7Kswv8CS8It4njYAARyioeeL1n9jYUgXiO0,Chad Smith,Chad+Smith,R$10.99,R$,10.99,false,Save Editor for Stardew Valley / Mods for Stardew Valley,4.5,4.4653463
ToqueFacil Pro,br.com.toquefacil.pro,https://play.google.com/store/apps/details?id=br.com.toquefacil.pro,https://play-lh.googleusercontent.com/eqCJvR9-ZSj9LXOLXyD0WAkZBW0ED0AHKTZkO0RhYAcTAWJnROCapuxquue27FZH9AbW,ToqueFácil,5261763554983077662,R$24.99,R$,24.99,false,complete solution for musicians and bands (read description),4.4,4.38
CloudPlayer™ Platinum cloud music player,com.doubleTwist.cloudPlayerPro,https://play.google.com/store/apps/details?id=com.doubleTwist.cloudPlayerPro,https://play-lh.googleusercontent.com/PVb1AYn1ooBF_4F9Z_8BhuRcIrovwDTecGg-mDBuO13yAxVt9pCJHS2k4hkmKanIWR7g,doubleTwist ™,5131935316667995009,R$4.99,R$,4.99,false,Revolutionary music player with Dropbox/OneDrive/Drive &amp; offline support.,4.4,4.41502
Magnifier & Microscope+ [Cozy],com.hantor.CozyMagPlus,https://play.google.com/store/apps/details?id=com.hantor.CozyMagPlus,https://play-lh.googleusercontent.com/mGRXC0KYU23V4kXh74wGG-Yr0UC3ZsMqpYzYdtc4MqhQQAYTiJXI9A3ND9moUP8lgQ,HANTOR,HANTOR,R$5.99,R$,5.99,false,This app turns your phone into a digital magnifier.,4.7,4.7431507
A Better Camera Unlocked,com.almalence.opencam_plus,https://play.google.com/store/apps/details?id=com.almalence.opencam_plus,https://play-lh.googleusercontent.com/J_r9BqWWaIK2D6FS4-SzOo-oiVJOOKqqymhJKo2707yO7KcgbLrWCGlDrke7yH32mrI,Almalence,Almalence,R$0.99,R$,0.99,false,"All-purpose, full featured camera for Android. HDR, Panorama, Night and more!",2.8,2.8152175
TV Cast Pro for Samsung TV | HD Streaming,de.twokit.video.tv.cast.browser.samsung.pro,https://play.google.com/store/apps/details?id=de.twokit.video.tv.cast.browser.samsung.pro,https://play-lh.googleusercontent.com/e8eUKS18uTtspN8_Ljxu302HFmttew7aTBPHFSMOVz7UlzAeQkqv_EJoot4u7Mz2Mnk,2kit consulting,6284879872961307001,R$3.99,R$,3.99,false,"Browser for Samsung TV to stream webvideos, online movies and livestreams in HD",3.2,3.17
Unified Remote Full,com.Relmtech.RemotePaid,https://play.google.com/store/apps/details?id=com.Relmtech.RemotePaid,https://play-lh.googleusercontent.com/kZbZSyOJ5TAExBPwTi5JHelHhPGnP_18w5cMnS4OOvvY02ynV18l8ILBjxlWt7bs0Q,Unified Intents,Unified+Intents,R$29.99,R$,29.99,false,"The one-and-only remote control for PC, Mac, and Linux",4.6,4.6288567
PicSay Pro - Photo Editor,com.shinycore.picsaypro,https://play.google.com/store/apps/details?id=com.shinycore.picsaypro,https://play-lh.googleusercontent.com/-QA6TVG9latqtxUDs4z58BgdHeurG17nljrF9YhXP3fRGwet4fHePs_fevej6mNLNIo,Shinycore,Shinycore,R$3.99,R$,3.99,false,Award winning photo editor with all the tools you need to spice up your pictures,4.5,4.5470176
TurboScan: scan documents and receipts in PDF,com.piksoft.turboscan,https://play.google.com/store/apps/details?id=com.piksoft.turboscan,https://play-lh.googleusercontent.com/2dA33Hut771GFAqcGaHup_59Mx1bmf9Xxiqo41SmCkkcAhYnsV3tfQR1aoi_ar3cKg,Piksoft Inc.,6914911790744547365,R$3.99,R$,3.99,false,TurboScan turns your phone into a full-featured and powerful document scanner.,4.7,4.7130904
FPS Meter & Crosshair - Gamer Bubbles,com.addons.gamerbubbles,https://play.google.com/store/apps/details?id=com.addons.gamerbubbles,https://play-lh.googleusercontent.com/VyrvJhY-xIblId2jV-sgqp0ICSZmtZPeqGedi_LfY2vmOQNu86FL-xK7cUdJ6umXOU0,TOLAN,6379443585294642194,R$1.79,R$,1.79,false,"Fps meter, Ram usage, Temperature monitoring and Crosshair for gamers!",4.2,4.1684213
Cálculos na obra PRO,rm.calculos.pro.obra,https://play.google.com/store/apps/details?id=rm.calculos.pro.obra,https://play-lh.googleusercontent.com/puw3KirDPJidPJa1mjiUi4wKo6cSd7hA7t-Bw8168R83JT5urBYyBj_PovlYU6jvSuc,RM criações,4900186759602806812,R$9.99,R$,9.99,false,Application for calculating construction materials and their characteristics.,4.5,4.5394735
Ping Booster ⚡Winner settings for better ping⚡,com.ejjamtech.pingbooster,https://play.google.com/store/apps/details?id=com.ejjamtech.pingbooster,https://play-lh.googleusercontent.com/GknvHxry-WWAb7qIqNbnYij2RgrMdlkfOwTjpSsUVoxD60mYURNRycT4m9XnO5V8gJd9,Ejjam Tech,6017379033834134722,R$2.09,R$,2.09,false,Sets best available DNS settings in your region. Fastest pings for online games.,4.2,4.226415
King of Math,com.oddrobo.kom,https://play.google.com/store/apps/details?id=com.oddrobo.kom,https://play-lh.googleusercontent.com/ndwFsZQIyg-lk86rBebHIiMmXWB_EInmLylm-QNO-xn6nnVZwyGuH6wqzZPI8InjL2k,Oddrobo Software AB,Oddrobo+Software+AB,R$14.99,R$,14.99,false,Level up your mathematics skills and become King of Math!,4.4,4.4
Phone Launcher Apps,com.tinyapps.phonelaucherapps,https://play.google.com/store/apps/details?id=com.tinyapps.phonelaucherapps,https://play-lh.googleusercontent.com/l8VHes3pCU4rhGUU0soT8EqpMZT5fuPA41-0t_OZvQ-WreJ8--Cd6J8Dd4IKzg-D3A,Tiny Watch,Tiny+Watch,R$4.29,R$,4.29,false,Quick access phone applications on the Galaxy Watch,1.6,1.58
MediaCast PRO,es.kya.MediaCastPro,https://play.google.com/store/apps/details?id=es.kya.MediaCastPro,https://play-lh.googleusercontent.com/OH9JfkYyNrNKMpdQe51eqSey-0756XW3PgCxWnnJ6spj2FqZsJdMnaHxWjjUuam-0L2G,KyaStudios,KyaStudios,R$8.49,R$,8.49,false,Radio transmitting Shoutcast or Icecast your server.,3.2,3.21
[PRO] Enigma criptografar mensagens,br.com.well.enigmapro,https://play.google.com/store/apps/details?id=br.com.well.enigmapro,https://play-lh.googleusercontent.com/DIJoeGkgJN2rfcNcREaNRrdzzrs-6U0TQHPfBxB1NpxhWElpSLpUPwpmTTei2bHs6S-q,Maxwell Freire,5385575362940813054,R$4.99,R$,4.99,false,Enigma [PRO] with interesting + features concentrated in a single application ...,4.8,4.8055553
Link2SD Plus (New),com.buak.link2sdplus,https://play.google.com/store/apps/details?id=com.buak.link2sdplus,https://play-lh.googleusercontent.com/A_7Zr8meE62ikBNHdLFTqO99vHV02z_mBtPaxIy1TXk13LHl43INaCRqvTR2L_GfFa5z,Bülent Akpinar,B%C3%BClent+Akpinar,R$4.99,R$,4.99,false,"Updates Link2SD to Plus, removes ads &amp; unlocks features. Requires the Link2SD.",3.5,3.5017183
PhET Simulations,edu.colorado.phet.androidApp,https://play.google.com/store/apps/details?id=edu.colorado.phet.androidApp,https://play-lh.googleusercontent.com/IVDSkc2GMqcvtvSkD2hGBKcnUNrF7Nw_OfHWNzooaNubgnTbqzh_g4Hn0qv-O-KB8z2g,University of Colorado Boulder,University+of+Colorado+Boulder,R$3.29,R$,3.29,false,Engage in learning science and math with the award-winning PhET simulations!,4.5,4.5454545
LSS Helper,com.nom4d3.lsshelper,https://play.google.com/store/apps/details?id=com.nom4d3.lsshelper,https://play-lh.googleusercontent.com/owWnKH-NG6JWgMwTI2z1YzPxvTuunmN5Ngnrcv6Phzpf1tHT_jDuzRs2ijc_vl320bM,Nom4d3 Apps,Nom4d3+Apps,R$1.99,R$,1.99,false,An app which will make your life easier on Last Shelter: Survival,4.1,4.0869565
Financial Calculator Premium,br.com.shorane.supercalc,https://play.google.com/store/apps/details?id=br.com.shorane.supercalc,https://play-lh.googleusercontent.com/htzOkvzjH2Sc72feWm1J_Pl0tv5Q8-RJMrZD1JkIBsWmUfFEXEibFA63FOHYCvreNhk,Ara-Soft,8237430299917465563,R$11.50,R$,11.5,false,Financial calculator emulator.,3.7,3.74
